serialnumber,hostname,ReconciliationRuleId,sn_version,sn_variant,hn_version,hn_variant
,4b5395b4-24bf-4213-97cd-61ea3f6400e0,130,,,4.0,specified in RFC 4122
,684e823d-de15-47a2-b606-3122378cd578,130,,,4.0,specified in RFC 4122
70113c7e-a70c-41c6-a408-49df9c311f0a,,120,4.0,specified in RFC 4122,,
8dead448-948f-4d3e-a5af-16b2eae085fd,,120,4.0,specified in RFC 4122,,
227c66ea-6f85-46ab-aabe-9c34d31bc954,,120,4.0,specified in RFC 4122,,
91942341-f18a-4ef9-bba4-5176dff10a55,,120,4.0,specified in RFC 4122,,
6eb50d14-5587-4ff6-85ac-3b8eb017cc0b,,120,4.0,specified in RFC 4122,,
d5ed2c32-76b6-4f3e-94e1-ada8aa24c0eb,,120,4.0,specified in RFC 4122,,
2e98e3db-91b3-42b6-9085-b5c853014c0c,,120,4.0,specified in RFC 4122,,
cf641534-cdb0-4c71-a5a4-3ab672c0b225,,120,4.0,specified in RFC 4122,,
a5819180-ab07-4324-924a-84a98f4894ea,,120,4.0,specified in RFC 4122,,
a13e0fe9-a1bb-4189-a568-8572353ad314,,120,4.0,specified in RFC 4122,,
42758d50-6a65-4bd8-b3d2-741c25cf333d,,120,4.0,specified in RFC 4122,,
9fc004e5-9929-407a-be28-d7a0b26628b9,,120,4.0,specified in RFC 4122,,
816ef440-9144-436b-bf49-25c38851d15f,,120,4.0,specified in RFC 4122,,
8f9b68ad-74c1-43e1-8399-ac297536f89a,,120,4.0,specified in RFC 4122,,
7425b53d-30ff-4682-96f9-a88d5bc2f9d7,,120,4.0,specified in RFC 4122,,
f303af6d-07dd-45ec-b04e-cd53704dd7c0,,120,4.0,specified in RFC 4122,,
ee7d58e1-a102-484b-a8b2-de4b32e76594,,120,4.0,specified in RFC 4122,,
ecf61cc4-7470-4306-a064-a6a5e0505fe3,,120,4.0,specified in RFC 4122,,
a9ae508b-920f-4c8c-8d6c-209ec7d6149b,,120,4.0,specified in RFC 4122,,
2789e87f-1fbe-4e1e-9cdf-f413c8b20860,,120,4.0,specified in RFC 4122,,
e7bfd5d8-a4a4-4adc-b374-ba13be1ea570,,120,4.0,specified in RFC 4122,,
3f942cfa-a748-46ff-a9f8-dc0f4a033f38,,120,4.0,specified in RFC 4122,,
1a8ec497-bc5c-448d-a471-e0841e8a281e,,120,4.0,specified in RFC 4122,,
b6e80dd8-4b6b-421e-9ec6-6794072d7724,,120,4.0,specified in RFC 4122,,
f884e882-c8e2-4713-bea7-0e159cb53867,,120,4.0,specified in RFC 4122,,
5b019052-daa3-421f-af72-7bf47884011b,,120,4.0,specified in RFC 4122,,
caa5c901-2b75-4e5c-b9c7-65ccae9f93f3,,120,4.0,specified in RFC 4122,,
1a3cc960-0ab4-4e1e-917c-be779a566e6f,,120,4.0,specified in RFC 4122,,
6361c729-7a62-4528-b11b-6d5f26fcf636,,120,4.0,specified in RFC 4122,,
23fb7e61-24be-46d7-8090-1cf461e856da,,120,4.0,specified in RFC 4122,,
0a13e9a4-32bb-4d3e-852b-e27042df037f,,120,4.0,specified in RFC 4122,,
cadf430d-7983-4d76-bfdd-5be4f649423c,,120,4.0,specified in RFC 4122,,
6006000f-8881-46c9-8e99-04798a94d6ed,,120,4.0,specified in RFC 4122,,
a13c4f37-25bd-42a6-a6a8-820fdc103d11,,120,4.0,specified in RFC 4122,,
4124d1f6-7528-426e-a48c-ef43589858e6,,120,4.0,specified in RFC 4122,,
8ecd7e29-03cd-41e9-9058-e8023e1ebef8,,120,4.0,specified in RFC 4122,,
36e1f01f-943d-43bb-8144-f77de35ef341,,120,4.0,specified in RFC 4122,,
1e6d8f30-a54e-4cd2-bca0-e5d0a3366494,,120,4.0,specified in RFC 4122,,
02e5deec-4971-42f4-b8cf-52a0a5f5499b,,120,4.0,specified in RFC 4122,,
a6a47267-e25b-439a-8be4-34385da48930,,120,4.0,specified in RFC 4122,,
ecba7406-e7a6-43f6-afe0-4c270ae33574,,120,4.0,specified in RFC 4122,,
e53fc4ea-e810-48bf-95b1-d09249b730ea,,120,4.0,specified in RFC 4122,,
,514536d0-9d27-403c-939e-eea15b84e6e7,130,,,4.0,specified in RFC 4122
6469fbb4-1939-441a-87cc-df6004801059,,120,4.0,specified in RFC 4122,,
,f12c884b-d28f-496f-84ff-cba454cfb376,130,,,4.0,specified in RFC 4122
417b4976-7299-463f-8e69-694431bb7175,417b4976-7299-463f-8e69-694431bb7175,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
1519d729-0a43-458f-8cde-0c62d084d945,1519d729-0a43-458f-8cde-0c62d084d945,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
dd762084-48d9-4e13-a0c7-8c6a408d189d,,120,4.0,specified in RFC 4122,,
fb5dfdb2-8719-48f8-8064-5a3b5a3e3d5f,,120,4.0,specified in RFC 4122,,
3e7304b3-c21e-49d7-8d94-2eda7c824a06,,120,4.0,specified in RFC 4122,,
,904463e6-0f7f-47bf-b519-8bc39ce2ad55,130,,,4.0,specified in RFC 4122
0231dd2b-bcf6-435e-adbc-a59715e4f4bb,,120,4.0,specified in RFC 4122,,
a10a7fea-0014-474a-b7d6-165ee7de22f4,,120,4.0,specified in RFC 4122,,
f2ebfc33-8623-4002-8be0-cc53d738e207,,120,4.0,specified in RFC 4122,,
137389f9-f299-4f8f-9728-40ebd4c9fcad,,120,4.0,specified in RFC 4122,,
e34673d3-c208-4628-b598-65fda358920f,,120,4.0,specified in RFC 4122,,
6b128fa3-b8f5-42bd-a0ed-6f4f1073cd88,,120,4.0,specified in RFC 4122,,
ceb68f4a-da6e-4ff2-8bc0-e46bc342a32e,,120,4.0,specified in RFC 4122,,
f00ebe1a-f363-4858-af51-3e89a1184c8e,,120,4.0,specified in RFC 4122,,
07d3bee7-1054-4c16-909f-149b9d4800f7,,120,4.0,specified in RFC 4122,,
439503fe-4166-4847-a1bf-a8b2cce7a1df,,120,4.0,specified in RFC 4122,,
45bff519-efb9-419a-bdc7-f38d9728a3ba,,120,4.0,specified in RFC 4122,,
6fc4e918-4baf-4b02-935f-9f94d0b13b46,6fc4e918-4baf-4b02-935f-9f94d0b13b46,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a9dfb67c-a3f2-4d66-81b9-69b9e390befe,,120,4.0,specified in RFC 4122,,
215dab18-30db-425b-9fa2-2164f9bbffce,,120,4.0,specified in RFC 4122,,
7500a403-8b79-4ced-9f3b-5c345f46bcd8,,120,4.0,specified in RFC 4122,,
3d2011dc-5ac2-4846-a0d7-9643d85d51f9,,120,4.0,specified in RFC 4122,,
8184237d-9968-4b4f-b735-70e0417c8444,,120,4.0,specified in RFC 4122,,
,482c0e85-cf59-4f12-9eb9-3e076316321a,130,,,4.0,specified in RFC 4122
906ee4ba-e142-4b51-a307-9b8b01fcb375,,120,4.0,specified in RFC 4122,,
c85c394e-b4da-41bc-9d1e-5dd00937c1e5,,120,4.0,specified in RFC 4122,,
af3982d8-a9af-4a3c-971c-2f0f7fc95abc,,120,4.0,specified in RFC 4122,,
c3e8425d-7067-4586-8329-dfdd0b7e9f4e,,120,4.0,specified in RFC 4122,,
1cbee33b-9e33-4cec-8995-1341e8250b1c,,120,4.0,specified in RFC 4122,,
23ae470e-a029-4def-b8c6-aff3745f2349,,120,4.0,specified in RFC 4122,,
971264e4-97fc-457f-8854-73b517cb2739,,120,4.0,specified in RFC 4122,,
0e30c3b6-1920-4065-a9ef-6b4cfec84c08,,120,4.0,specified in RFC 4122,,
446fb3e9-755a-4c68-bafe-f32ad16d08b8,,120,4.0,specified in RFC 4122,,
81b4dfe0-a8ca-4ffe-bf1f-fa5584d75556,,120,4.0,specified in RFC 4122,,
3de245f7-1dbe-44b6-86e4-99f89bc0744e,,120,4.0,specified in RFC 4122,,
1334c3bd-851a-4ec1-9f0d-b18a8900a83e,,120,4.0,specified in RFC 4122,,
4dc4c9a9-b30f-42c6-877e-3b57e32688f8,,120,4.0,specified in RFC 4122,,
7d71d0bd-f073-4a00-8646-8fb97ed37e26,,120,4.0,specified in RFC 4122,,
72739dfa-63ca-4050-b4ba-776e362a8b14,,120,4.0,specified in RFC 4122,,
396d2385-0d73-4805-90c4-11eb0e1ea9f6,,120,4.0,specified in RFC 4122,,
cb062bb5-be68-4a9f-b493-0c156ac06e84,,120,4.0,specified in RFC 4122,,
,9744a5e0-75af-4257-8e4f-67cfedd9a042,130,,,4.0,specified in RFC 4122
,a7d577a3-59f5-46e5-a679-bdb85e1d6b15,130,,,4.0,specified in RFC 4122
,24089640-2a74-46d3-a90e-f754695e5b95,130,,,4.0,specified in RFC 4122
a8368438-ac9f-41ab-bdf5-a06ada0e0828,,120,4.0,specified in RFC 4122,,
006a5fc4-000b-4af5-959f-66a875766531,006a5fc4-000b-4af5-959f-66a875766531,110,4.0,specified in RFC 4122,4.0,specified in RFC 4122
baf87b12-9133-4ef3-95d8-3e947405a076,,120,4.0,specified in RFC 4122,,
3b1db39a-0b7c-4898-b23f-c958b74f968c,3b1db39a-0b7c-4898-b23f-c958b74f968c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6f74a482-d588-44a9-87f1-f2d701685282,,120,4.0,specified in RFC 4122,,
d15b439f-2a83-4eb1-9746-4d19278c0fac,d15b439f-2a83-4eb1-9746-4d19278c0fac,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a56305c9-8ba2-452b-985d-c71c576aa446,a56305c9-8ba2-452b-985d-c71c576aa446,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
41650579-42e5-46f3-a75f-9ed006b1648c,41650579-42e5-46f3-a75f-9ed006b1648c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
56bff25c-6125-4465-be2a-ad73a3fc398f,56bff25c-6125-4465-be2a-ad73a3fc398f,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
0779522d-719a-4036-891e-59aa9e5118a3,0779522d-719a-4036-891e-59aa9e5118a3,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
1860e4d7-aeaf-4c76-8dd3-d87a15d3a152,1860e4d7-aeaf-4c76-8dd3-d87a15d3a152,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
616500e4-7d45-4a62-a881-1b9ae46237b4,616500e4-7d45-4a62-a881-1b9ae46237b4,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
87f8cd39-978c-4b07-89a3-d588ddff9b23,87f8cd39-978c-4b07-89a3-d588ddff9b23,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
7e6ae591-9653-4963-a640-721cac18405a,7e6ae591-9653-4963-a640-721cac18405a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
,0231afea-b2a7-44a9-b562-e7a93c38cf06,130,,,4.0,specified in RFC 4122
daa80832-fafb-43b7-a855-99f29f0c2c3a,daa80832-fafb-43b7-a855-99f29f0c2c3a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3483d8fd-7ba6-4e8a-b760-b34c06e6ccfa,3483d8fd-7ba6-4e8a-b760-b34c06e6ccfa,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
,1ac8860a-7906-4c6e-9a7a-a7b679ecc819,130,,,4.0,specified in RFC 4122
ffb9245f-33bd-4f88-a270-af6991777873,ffb9245f-33bd-4f88-a270-af6991777873,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
,d21f766c-7d62-4f3f-b884-d369b8c51621,130,,,4.0,specified in RFC 4122
9c3d84ad-717e-46c2-83e5-2fea58f98519,9c3d84ad-717e-46c2-83e5-2fea58f98519,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
7eadfb5c-b975-43be-aafd-5d41abe8b7dc,7eadfb5c-b975-43be-aafd-5d41abe8b7dc,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
b6e87cca-7f4e-4b7a-8dec-1ae4a7755136,b6e87cca-7f4e-4b7a-8dec-1ae4a7755136,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c4021f88-b46d-460e-a65f-12717d5f0a8b,c4021f88-b46d-460e-a65f-12717d5f0a8b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
63f3c5c4-468b-4d8b-890d-3f27ec8053e9,63f3c5c4-468b-4d8b-890d-3f27ec8053e9,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3ab19a71-637d-445e-b372-f9e3e3f059d7,3ab19a71-637d-445e-b372-f9e3e3f059d7,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
4c27aae6-5fc1-4698-8605-1c33b35f1cd4,4c27aae6-5fc1-4698-8605-1c33b35f1cd4,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
0a029b2b-ec6a-4def-b705-0cd79ff080d7,0a029b2b-ec6a-4def-b705-0cd79ff080d7,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6d6e2dcf-162d-4397-b133-154773d3292b,6d6e2dcf-162d-4397-b133-154773d3292b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c3db96ba-ba7e-4607-b7ef-52015d65377c,c3db96ba-ba7e-4607-b7ef-52015d65377c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
747aac67-32c4-4014-812f-1e1688004404,747aac67-32c4-4014-812f-1e1688004404,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c1aa5d29-6cb5-4c9d-803f-0bcee20d1a84,c1aa5d29-6cb5-4c9d-803f-0bcee20d1a84,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ba2c6fc0-cad4-407e-8a07-717cdde16743,ba2c6fc0-cad4-407e-8a07-717cdde16743,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
f947c42f-ccc4-445c-b7f2-798890cd16cc,f947c42f-ccc4-445c-b7f2-798890cd16cc,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ec09c613-1c73-4858-b860-6644a49ccc0a,ec09c613-1c73-4858-b860-6644a49ccc0a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
55266db5-8240-457b-a7f1-4346d140777c,55266db5-8240-457b-a7f1-4346d140777c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
1d9015ad-cc1b-4d9b-a240-8596cfe45940,1d9015ad-cc1b-4d9b-a240-8596cfe45940,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
75de58c4-828d-4f02-92eb-939edbd12e39,75de58c4-828d-4f02-92eb-939edbd12e39,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
de8d9eb2-2f63-4da2-a6da-68846ee73650,de8d9eb2-2f63-4da2-a6da-68846ee73650,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
e1e67cf1-315b-4c6b-94d5-43b29c4e7cad,e1e67cf1-315b-4c6b-94d5-43b29c4e7cad,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6722c9c5-898a-4802-8158-cf42b86ff13b,6722c9c5-898a-4802-8158-cf42b86ff13b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
4cf37658-6132-4b91-a328-cd4e13bc501b,4cf37658-6132-4b91-a328-cd4e13bc501b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a5aec7aa-23c7-4fe8-a56a-15fa8a05e5fc,a5aec7aa-23c7-4fe8-a56a-15fa8a05e5fc,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
8e70b27c-9512-42b1-a929-a5e58667142d,8e70b27c-9512-42b1-a929-a5e58667142d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
98f741ea-3735-4515-84d3-3ce58bd02315,98f741ea-3735-4515-84d3-3ce58bd02315,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
65537f70-1fb3-443f-84e8-4b4af1a36215,65537f70-1fb3-443f-84e8-4b4af1a36215,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
62d01f43-b678-4297-bd3f-7ac4e2760614,62d01f43-b678-4297-bd3f-7ac4e2760614,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
db94f36c-5d58-4226-a08c-2c80083cf125,db94f36c-5d58-4226-a08c-2c80083cf125,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
e9402349-932e-4e6d-a6fe-e1a8a34df00a,e9402349-932e-4e6d-a6fe-e1a8a34df00a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
f427f4a5-6b1e-4e24-8d03-3dd3d4e1f155,f427f4a5-6b1e-4e24-8d03-3dd3d4e1f155,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
5291bbca-0cec-44c1-a9d7-2b7b594eb047,5291bbca-0cec-44c1-a9d7-2b7b594eb047,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
59342056-0cb2-43f0-9ee2-bc8dce5bc0fa,59342056-0cb2-43f0-9ee2-bc8dce5bc0fa,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
f6325ce3-db07-4a89-94d5-f85eb451f6c0,f6325ce3-db07-4a89-94d5-f85eb451f6c0,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9acbd807-dc3f-4fad-8ca8-0b2470d41dbe,9acbd807-dc3f-4fad-8ca8-0b2470d41dbe,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
62a93579-2ae0-4227-a084-26417c972fe8,62a93579-2ae0-4227-a084-26417c972fe8,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
5f10210f-a9ac-4ae3-b422-83d6df15f871,5f10210f-a9ac-4ae3-b422-83d6df15f871,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9004a59b-ece2-40ec-a240-17a3b45121c4,9004a59b-ece2-40ec-a240-17a3b45121c4,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
821662a8-cfcd-4a5e-af80-e02f8e8ad405,821662a8-cfcd-4a5e-af80-e02f8e8ad405,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3e1521bd-b96a-4d59-b2a1-73db9d33114d,3e1521bd-b96a-4d59-b2a1-73db9d33114d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
760c2255-2c05-4f8f-aac0-4a47cb597890,760c2255-2c05-4f8f-aac0-4a47cb597890,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
95be0730-bdfa-4950-92f6-81312892b839,95be0730-bdfa-4950-92f6-81312892b839,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
be655b3b-2f2f-40da-9c31-f4c9edc11178,be655b3b-2f2f-40da-9c31-f4c9edc11178,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ec76a597-6583-440e-9dcc-7f3cfc688043,ec76a597-6583-440e-9dcc-7f3cfc688043,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3ce0e139-63e7-4236-9c65-fa30d67ef0d5,3ce0e139-63e7-4236-9c65-fa30d67ef0d5,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
1674e742-db0c-4f03-af61-8d02caa410e5,1674e742-db0c-4f03-af61-8d02caa410e5,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
34ce76c2-f51c-4a04-b862-e68c1c9c9233,34ce76c2-f51c-4a04-b862-e68c1c9c9233,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
fc951f0a-d9f4-4860-b965-2b8796166dc6,fc951f0a-d9f4-4860-b965-2b8796166dc6,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c8f62fa1-69a6-4f82-b39d-9c79da76d22b,c8f62fa1-69a6-4f82-b39d-9c79da76d22b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
52cfa283-296f-46c3-ae1d-007d96f3c97f,52cfa283-296f-46c3-ae1d-007d96f3c97f,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
8cb05893-ccde-49f7-ab27-0eb060af4121,8cb05893-ccde-49f7-ab27-0eb060af4121,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
8584256a-5eff-4d0d-b285-f940c482b563,8584256a-5eff-4d0d-b285-f940c482b563,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
05076be9-e99c-4c8b-bdcc-785e33dba928,05076be9-e99c-4c8b-bdcc-785e33dba928,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
8ded4ed5-d9d8-4c99-95ee-d4e529e85e8c,8ded4ed5-d9d8-4c99-95ee-d4e529e85e8c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
309896cd-013f-46b4-bad5-b978314d8e74,309896cd-013f-46b4-bad5-b978314d8e74,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c19cf8cf-04ba-4e8d-9a9b-a23628dc6b3a,c19cf8cf-04ba-4e8d-9a9b-a23628dc6b3a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
8e25c2dd-6bc3-42d7-abd4-fd3d4848ae6f,8e25c2dd-6bc3-42d7-abd4-fd3d4848ae6f,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
14a3f27b-708c-480e-884d-79953bef757d,14a3f27b-708c-480e-884d-79953bef757d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ede8a55b-cbd5-4e06-9437-ecd3226f99a6,ede8a55b-cbd5-4e06-9437-ecd3226f99a6,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ee776567-b6fb-46d1-bba8-aa50c6124752,ee776567-b6fb-46d1-bba8-aa50c6124752,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
e51a6b27-3592-46d0-9e3a-3e1d7ef961fe,e51a6b27-3592-46d0-9e3a-3e1d7ef961fe,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
aaaa18f5-f0ec-45cf-8c4f-de39d8ae019e,aaaa18f5-f0ec-45cf-8c4f-de39d8ae019e,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
67901bbf-658b-47fb-8831-109ac556a24e,67901bbf-658b-47fb-8831-109ac556a24e,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
2349958a-88a6-4c24-8360-786b1e0363e7,2349958a-88a6-4c24-8360-786b1e0363e7,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
e31b54c5-3b0b-4b11-90bd-bfded2261cf3,e31b54c5-3b0b-4b11-90bd-bfded2261cf3,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ed938048-480d-4e27-bc22-4b86d3e428b5,ed938048-480d-4e27-bc22-4b86d3e428b5,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a885bc57-1518-4ec8-9b3d-3e57ae11c7b2,a885bc57-1518-4ec8-9b3d-3e57ae11c7b2,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
5fdcb2aa-b296-4dc9-bc55-e20215df7134,5fdcb2aa-b296-4dc9-bc55-e20215df7134,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
d128f992-b2a7-41f7-9d10-77495f06395d,d128f992-b2a7-41f7-9d10-77495f06395d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
cf80cccc-acf3-49a3-913f-116779f644b5,cf80cccc-acf3-49a3-913f-116779f644b5,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a5eca9d9-a282-478c-8ada-d9a0cfdb1981,a5eca9d9-a282-478c-8ada-d9a0cfdb1981,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c77748e4-a9a9-4efd-b618-ba683093ea9d,c77748e4-a9a9-4efd-b618-ba683093ea9d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a67f8578-bc6f-4b39-907b-d1a11f7e1c50,a67f8578-bc6f-4b39-907b-d1a11f7e1c50,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6889daaa-f08a-45c0-93b9-c417a61c321a,6889daaa-f08a-45c0-93b9-c417a61c321a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
428bd55d-ef6c-43c9-831f-b8c479bdb922,428bd55d-ef6c-43c9-831f-b8c479bdb922,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6e10a27f-3c9e-442f-a8c6-5261ba21f31f,6e10a27f-3c9e-442f-a8c6-5261ba21f31f,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
86c4c7d8-6282-4b79-9549-26852b93220a,86c4c7d8-6282-4b79-9549-26852b93220a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
bf8ac566-ec20-4ef4-b503-e762a8cece48,bf8ac566-ec20-4ef4-b503-e762a8cece48,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
822486e3-d22f-48b0-b883-d47f9bfdc572,822486e3-d22f-48b0-b883-d47f9bfdc572,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
857b5ceb-0ea7-4c4d-b7c2-89e704c6f361,857b5ceb-0ea7-4c4d-b7c2-89e704c6f361,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
d3433a95-dfbb-4f61-8e47-efa549cdf226,d3433a95-dfbb-4f61-8e47-efa549cdf226,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
45cb352f-b3f6-442a-835c-64e1117cf75c,45cb352f-b3f6-442a-835c-64e1117cf75c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
58b78ea6-e3e0-4ee9-b69e-ed56332c8171,58b78ea6-e3e0-4ee9-b69e-ed56332c8171,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
cb2131f6-4f79-442a-9646-2c785ce79b7a,cb2131f6-4f79-442a-9646-2c785ce79b7a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a4d72fd8-920e-4066-acfd-8943930d1995,a4d72fd8-920e-4066-acfd-8943930d1995,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
fd0de479-365e-4581-882d-5ce6f5732b29,fd0de479-365e-4581-882d-5ce6f5732b29,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
0e464b61-0f6e-4631-8809-960c76a573d0,0e464b61-0f6e-4631-8809-960c76a573d0,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
,0f0a60a7-b7c3-4560-a1c6-68319062a58f,130,,,4.0,specified in RFC 4122
,e10d1dc5-cbc6-45ed-aa85-11e14e5b0bb1,130,,,4.0,specified in RFC 4122
b4d211e4-d9d7-4909-96c3-335e387c9f38,b4d211e4-d9d7-4909-96c3-335e387c9f38,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a6c36ad9-e8f8-48c8-bf3a-1267d396819f,a6c36ad9-e8f8-48c8-bf3a-1267d396819f,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6ec5b921-fb1c-406f-94ae-3d1011b81c84,6ec5b921-fb1c-406f-94ae-3d1011b81c84,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c61866cc-deb0-4385-942d-b5f4085708cb,c61866cc-deb0-4385-942d-b5f4085708cb,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
660d7080-7b20-4b1a-9dec-50abe5f879c0,660d7080-7b20-4b1a-9dec-50abe5f879c0,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9d80c115-8f5d-48d2-92fe-2ecb97163029,9d80c115-8f5d-48d2-92fe-2ecb97163029,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
aef7bc93-d494-4ce1-9f6c-9e4458784aa7,aef7bc93-d494-4ce1-9f6c-9e4458784aa7,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
952fa69e-1aa5-4b9e-b4c4-d9678a109c30,952fa69e-1aa5-4b9e-b4c4-d9678a109c30,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
03922230-8edd-4f08-87d3-f13e2aa739e7,03922230-8edd-4f08-87d3-f13e2aa739e7,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
009351b1-c379-4b01-918b-d8aafa12d483,009351b1-c379-4b01-918b-d8aafa12d483,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
